plan_id,democrat,republican,minority_effective,opportunity_districts,ensemble
2847,5,9,5,2,VRA
2848,5,9,5,2,VRA
2849,5,9,5,2,VRA
2850,5,9,5,2,VRA
2851,5,9,5,1,VRA
2852,5,9,5,2,VRA
2853,5,9,5,2,VRA
2854,5,9,5,2,VRA
2855,5,9,5,2,VRA
2856,5,9,5,1,VRA
2857,5,9,5,1,VRA
2858,5,9,5,1,VRA
2859,5,9,5,1,VRA
2860,5,9,5,1,VRA
2861,5,9,5,1,VRA
2862,5,9,5,1,VRA
2863,5,9,5,1,VRA
2864,5,9,5,1,VRA
2865,5,9,5,1,VRA
2866,5,9,5,2,VRA
2867,5,9,5,2,VRA
2868,5,9,5,2,VRA
2869,5,9,5,2,VRA
2870,5,9,5,2,VRA
2871,5,9,5,2,VRA
2872,5,9,5,2,VRA
2873,5,9,5,2,VRA
2874,5,9,5,2,VRA
2875,5,9,5,2,VRA
2876,5,9,5,2,VRA
2877,5,9,5,2,VRA
2878,5,9,5,2,VRA
2879,5,9,5,2,VRA
2880,5,9,5,2,VRA
2881,5,9,5,2,VRA
2882,5,9,5,2,VRA
2883,5,9,5,2,VRA
2884,5,9,5,2,VRA
2885,5,9,5,2,VRA
2886,5,9,5,2,VRA
2887,5,9,5,2,VRA
2888,5,9,5,2,VRA
2889,5,9,5,2,VRA
2890,5,9,5,2,VRA
2891,5,9,5,2,VRA
2892,5,9,5,2,VRA
2893,5,9,5,2,VRA
2894,5,9,5,2,VRA
2895,5,9,5,2,VRA
2896,5,9,5,2,VRA
2897,5,9,5,2,VRA
2898,5,9,5,2,VRA
2899,5,9,5,2,VRA
2900,5,9,5,2,VRA
2901,5,9,5,2,VRA
2902,5,9,5,2,VRA
2903,5,9,5,2,VRA
2904,5,9,5,2,VRA
2905,5,9,5,2,VRA
2906,5,9,5,2,VRA
2907,5,9,5,2,VRA
2908,5,9,5,2,VRA
2909,5,9,5,2,VRA
2910,5,9,5,2,VRA
2911,5,9,5,2,VRA
2912,5,9,5,2,VRA
2913,5,9,5,2,VRA
2914,5,9,5,2,VRA
2915,5,9,5,2,VRA
2916,5,9,5,2,VRA
2917,5,9,5,2,VRA
2918,5,9,5,2,VRA
2919,5,9,5,2,VRA
2920,5,9,5,2,VRA
2921,5,9,5,2,VRA
2922,5,9,5,2,VRA
2923,5,9,5,2,VRA
2924,5,9,5,2,VRA
2925,5,9,5,2,VRA
2926,5,9,5,2,VRA
2927,5,9,5,2,VRA
2928,5,9,5,2,VRA
2929,5,9,5,2,VRA
2930,5,9,5,2,VRA
2931,5,9,5,2,VRA
2932,5,9,5,2,VRA
2933,5,9,5,2,VRA
2934,5,9,5,2,VRA
2935,5,9,5,2,VRA
2936,5,9,5,2,VRA
2937,5,9,5,2,VRA
2938,5,9,5,2,VRA
2939,5,9,5,2,VRA
2940,5,9,5,2,VRA
2941,5,9,5,2,VRA
2942,5,9,5,2,VRA
2943,5,9,5,2,VRA
2944,5,9,5,2,VRA
2945,5,9,5,2,VRA
2946,5,9,5,2,VRA
2947,5,9,5,2,VRA
2948,5,9,5,2,VRA
2949,5,9,5,2,VRA
2950,5,9,5,2,VRA
2951,5,9,5,2,VRA
2952,5,9,5,2,VRA
2953,5,9,5,2,VRA
2954,5,9,5,2,VRA
2955,5,9,5,2,VRA
2956,5,9,5,2,VRA
2957,5,9,5,2,VRA
2958,5,9,5,2,VRA
2959,5,9,5,2,VRA
2960,5,9,5,1,VRA
2961,5,9,5,1,VRA
2962,5,9,5,1,VRA
2963,5,9,5,1,VRA
2964,5,9,5,1,VRA
2965,5,9,5,1,VRA
2966,5,9,5,1,VRA
2967,5,9,5,1,VRA
2968,5,9,5,1,VRA
2969,5,9,5,1,VRA
2970,5,9,5,1,VRA
2971,5,9,5,1,VRA
2972,5,9,5,1,VRA
2973,5,9,5,1,VRA
2974,5,9,5,1,VRA
2975,5,9,5,1,VRA
2976,5,9,5,1,VRA
2977,5,9,5,1,VRA
2978,5,9,5,1,VRA
2979,5,9,5,1,VRA
2980,5,9,5,1,VRA
2981,6,8,5,1,VRA
2982,6,8,5,1,VRA
2983,6,8,5,1,VRA
2984,6,8,5,1,VRA
2985,6,8,5,1,VRA
2986,6,8,5,2,VRA
2987,6,8,5,2,VRA
2988,6,8,5,2,VRA
2989,6,8,5,2,VRA
2990,6,8,5,2,VRA
2991,6,8,5,2,VRA
2992,5,9,5,2,VRA
2993,5,9,5,2,VRA
2994,5,9,5,2,VRA
2995,5,9,5,2,VRA
2996,5,9,5,2,VRA
2997,5,9,5,2,VRA
2998,5,9,5,2,VRA
2999,5,9,5,2,VRA
3000,5,9,5,2,VRA
3001,5,9,5,2,VRA
3002,5,9,5,2,VRA
3003,5,9,5,2,VRA
3004,5,9,5,2,VRA
3005,5,9,5,2,VRA
3006,5,9,5,2,VRA
3007,5,9,5,2,VRA
3008,5,9,5,2,VRA
3009,5,9,5,2,VRA
3010,5,9,5,2,VRA
3011,5,9,5,2,VRA
3012,5,9,5,2,VRA
3013,5,9,5,2,VRA
3014,5,9,5,2,VRA
3015,5,9,5,2,VRA
3016,5,9,5,2,VRA
3017,5,9,5,2,VRA
3018,5,9,5,2,VRA
3019,5,9,5,2,VRA
3020,5,9,5,2,VRA
3021,5,9,5,2,VRA
3022,5,9,5,2,VRA
3023,5,9,5,2,VRA
3024,5,9,5,2,VRA
3025,5,9,5,2,VRA
3026,5,9,5,2,VRA
3027,5,9,5,2,VRA
3028,5,9,5,2,VRA
3029,5,9,5,2,VRA
3030,5,9,5,2,VRA
3031,5,9,5,2,VRA
3032,5,9,5,2,VRA
3033,5,9,5,2,VRA
3034,5,9,5,2,VRA
3035,5,9,5,2,VRA
3036,5,9,5,2,VRA
3037,5,9,5,2,VRA
3038,5,9,5,2,VRA
3039,5,9,5,2,VRA
3040,5,9,5,2,VRA
3041,5,9,5,2,VRA
3042,5,9,5,2,VRA
3043,5,9,5,2,VRA
3044,5,9,5,2,VRA
3045,5,9,5,2,VRA
3046,5,9,5,2,VRA
3047,5,9,5,2,VRA
3048,5,9,5,2,VRA
3049,5,9,5,2,VRA
3050,5,9,5,2,VRA
3051,5,9,5,3,VRA
3052,5,9,5,2,VRA
3053,5,9,5,2,VRA
3054,5,9,5,2,VRA
3055,5,9,5,2,VRA
3056,5,9,5,2,VRA
3057,5,9,5,2,VRA
3058,5,9,5,2,VRA
3059,5,9,5,2,VRA
3060,5,9,5,2,VRA
3061,5,9,5,2,VRA
3062,5,9,5,2,VRA
3063,5,9,5,2,VRA
3064,5,9,5,2,VRA
3065,5,9,5,3,VRA
3066,5,9,5,3,VRA
3067,5,9,5,3,VRA
3068,5,9,5,3,VRA
3069,5,9,5,3,VRA
3070,5,9,5,2,VRA
3071,5,9,5,1,VRA
3072,5,9,5,1,VRA
3073,5,9,5,2,VRA
3074,5,9,5,2,VRA
3075,5,9,5,2,VRA
3076,5,9,5,2,VRA
3077,5,9,5,2,VRA
3078,5,9,5,2,VRA
3079,5,9,5,2,VRA
3080,5,9,5,2,VRA
3081,5,9,5,2,VRA
3082,5,9,5,2,VRA
3083,5,9,5,2,VRA
3084,5,9,5,2,VRA
3085,5,9,5,2,VRA
3086,5,9,5,2,VRA
3087,5,9,5,2,VRA
3088,6,8,5,2,VRA
3089,6,8,5,2,VRA
3090,6,8,5,1,VRA
3091,6,8,5,1,VRA
3092,6,8,5,1,VRA
3093,6,8,5,1,VRA
3094,6,8,5,1,VRA
3095,6,8,5,1,VRA
3096,5,9,5,1,VRA
3097,5,9,5,1,VRA
3098,5,9,5,2,VRA
3099,5,9,5,2,VRA
3100,5,9,5,2,VRA
3101,5,9,5,2,VRA
3102,5,9,5,2,VRA
3103,5,9,5,2,VRA
3104,5,9,5,2,VRA
3105,5,9,5,2,VRA
3106,5,9,5,2,VRA
3107,5,9,5,2,VRA
3108,6,8,5,2,VRA
3109,6,8,5,2,VRA
3110,6,8,5,2,VRA
3111,6,8,5,2,VRA
3112,6,8,5,2,VRA
3113,6,8,5,2,VRA
3114,6,8,5,2,VRA
3115,6,8,5,2,VRA
3116,6,8,5,2,VRA
3117,6,8,5,2,VRA
3118,6,8,5,2,VRA
3119,6,8,5,2,VRA
3120,6,8,5,2,VRA
3121,6,8,5,2,VRA
3122,6,8,5,2,VRA
3123,6,8,5,2,VRA
3124,6,8,5,2,VRA
3125,6,8,5,2,VRA
3126,6,8,5,2,VRA
3127,6,8,5,2,VRA
3128,6,8,5,2,VRA
3129,6,8,5,2,VRA
3130,6,8,5,2,VRA
3131,6,8,5,2,VRA
3132,6,8,5,2,VRA
3133,6,8,5,2,VRA
3134,6,8,5,2,VRA
3135,6,8,5,2,VRA
3136,6,8,5,2,VRA
3137,6,8,5,2,VRA
3138,6,8,5,2,VRA
3139,6,8,5,2,VRA
3140,6,8,5,2,VRA
3141,6,8,5,2,VRA
3142,6,8,5,2,VRA
3143,6,8,5,2,VRA
3144,6,8,5,2,VRA
3145,6,8,5,2,VRA
3146,6,8,5,2,VRA
3147,6,8,5,1,VRA
3148,6,8,5,1,VRA
3149,6,8,6,1,VRA
3150,6,8,6,1,VRA
3151,6,8,6,1,VRA
3152,6,8,6,1,VRA
3153,6,8,6,2,VRA
3154,6,8,6,2,VRA
3155,6,8,6,2,VRA
3156,6,8,6,2,VRA
3157,6,8,5,2,VRA
3158,6,8,5,2,VRA
3159,6,8,5,2,VRA
3160,6,8,5,2,VRA
3161,6,8,5,2,VRA
3162,6,8,5,2,VRA
3163,6,8,5,2,VRA
3164,6,8,5,2,VRA
3165,6,8,5,2,VRA
3166,6,8,5,2,VRA
3167,6,8,5,2,VRA
3168,6,8,5,2,VRA
3169,6,8,5,2,VRA
3170,6,8,5,2,VRA
3171,6,8,5,2,VRA
3172,6,8,5,2,VRA
3173,6,8,5,2,VRA
3174,6,8,5,2,VRA
3175,6,8,5,2,VRA
3176,6,8,5,2,VRA
3177,6,8,5,2,VRA
3178,6,8,5,2,VRA
3179,6,8,5,2,VRA
3180,6,8,5,2,VRA
3181,6,8,5,1,VRA
3182,6,8,5,1,VRA
3183,6,8,5,1,VRA
3184,6,8,5,1,VRA
3185,6,8,5,1,VRA
3186,6,8,5,1,VRA
3187,6,8,5,1,VRA
3188,6,8,5,1,VRA
3189,6,8,5,1,VRA
3190,6,8,5,1,VRA
3191,6,8,5,1,VRA
3192,6,8,5,1,VRA
3193,6,8,5,1,VRA
3194,6,8,5,1,VRA
3195,6,8,5,1,VRA
3196,6,8,5,1,VRA
3197,5,9,5,1,VRA
3198,5,9,5,1,VRA
3199,5,9,5,1,VRA
3200,5,9,5,1,VRA
3201,5,9,5,1,VRA
3202,5,9,5,1,VRA
3203,5,9,5,1,VRA
3204,5,9,5,2,VRA
3205,5,9,5,2,VRA
3206,5,9,5,2,VRA
3207,5,9,5,2,VRA
3208,5,9,5,2,VRA
3209,5,9,5,2,VRA
3210,6,8,5,2,VRA
3211,6,8,5,2,VRA
3212,6,8,5,2,VRA
3213,6,8,5,2,VRA
3214,6,8,5,2,VRA
3215,6,8,5,2,VRA
3216,6,8,5,2,VRA
3217,6,8,5,2,VRA
3218,6,8,5,2,VRA
3219,6,8,5,2,VRA
3220,6,8,5,2,VRA
3221,6,8,5,2,VRA
3222,6,8,5,2,VRA
3223,6,8,5,1,VRA
3224,6,8,5,1,VRA
3225,6,8,5,1,VRA
3226,6,8,5,1,VRA
3227,6,8,5,1,VRA
3228,6,8,5,1,VRA
3229,6,8,5,1,VRA
3230,6,8,5,1,VRA
3231,6,8,5,1,VRA
3232,6,8,5,1,VRA
3233,6,8,5,1,VRA
3234,6,8,5,1,VRA
3235,6,8,5,1,VRA
3236,6,8,5,1,VRA
3237,6,8,5,1,VRA
3238,6,8,5,1,VRA
3239,6,8,5,1,VRA
3240,6,8,5,2,VRA
3241,6,8,5,2,VRA
3242,6,8,5,2,VRA
3243,6,8,5,2,VRA
3244,6,8,5,2,VRA
3245,6,8,5,2,VRA
3246,6,8,5,2,VRA
3247,6,8,5,2,VRA
3248,6,8,5,2,VRA
3249,6,8,5,2,VRA
3250,6,8,5,2,VRA
3251,6,8,5,2,VRA
3252,6,8,5,2,VRA
3253,6,8,5,2,VRA
3254,6,8,5,2,VRA
3255,6,8,5,2,VRA
3256,6,8,5,2,VRA
3257,6,8,5,2,VRA
3258,6,8,5,2,VRA
3259,6,8,5,2,VRA
3260,6,8,5,2,VRA
3261,5,9,5,2,VRA
3262,5,9,5,2,VRA
3263,5,9,5,2,VRA
3264,5,9,5,2,VRA
3265,5,9,5,2,VRA
3266,5,9,5,1,VRA
3267,5,9,5,1,VRA
3268,5,9,5,1,VRA
3269,5,9,5,1,VRA
3270,5,9,5,1,VRA
3271,5,9,5,1,VRA
3272,5,9,5,1,VRA
3273,5,9,5,1,VRA
3274,5,9,5,2,VRA
3275,5,9,5,2,VRA
3276,5,9,5,2,VRA
3277,5,9,5,2,VRA
3278,5,9,5,2,VRA
3279,5,9,5,2,VRA
3280,5,9,5,2,VRA
3281,5,9,5,2,VRA
3282,5,9,5,2,VRA
3283,5,9,5,2,VRA
3284,5,9,5,1,VRA
3285,5,9,5,2,VRA
3286,5,9,5,2,VRA
3287,5,9,5,2,VRA
3288,5,9,5,2,VRA
3289,5,9,5,2,VRA
3290,5,9,5,2,VRA
3291,5,9,5,2,VRA
3292,5,9,5,2,VRA
3293,5,9,5,2,VRA
3294,5,9,5,2,VRA
3295,5,9,5,2,VRA
3296,5,9,5,2,VRA
3297,5,9,5,2,VRA
3298,5,9,5,2,VRA
3299,5,9,5,2,VRA
3300,5,9,5,2,VRA
3301,5,9,5,2,VRA
3302,5,9,5,2,VRA
3303,5,9,5,2,VRA
3304,5,9,5,2,VRA
3305,5,9,5,2,VRA
3306,5,9,5,2,VRA
3307,5,9,5,2,VRA
3308,5,9,5,2,VRA
3309,5,9,5,2,VRA
3310,5,9,5,2,VRA
3311,6,8,5,2,VRA
3312,6,8,5,2,VRA
3313,6,8,5,2,VRA
3314,6,8,5,2,VRA
3315,6,8,5,2,VRA
3316,6,8,5,2,VRA
3317,6,8,5,2,VRA
3318,6,8,5,2,VRA
3319,6,8,5,2,VRA
3320,6,8,5,2,VRA
3321,5,9,5,2,VRA
3322,5,9,5,2,VRA
3323,5,9,5,2,VRA
3324,5,9,5,2,VRA
3325,5,9,5,2,VRA
3326,5,9,5,2,VRA
3327,5,9,5,2,VRA
3328,5,9,5,2,VRA
3329,5,9,5,2,VRA
3330,6,8,5,2,VRA
3331,6,8,5,2,VRA
3332,6,8,5,2,VRA
3333,6,8,5,2,VRA
3334,6,8,5,2,VRA
3335,6,8,5,2,VRA
3336,6,8,5,2,VRA
3337,6,8,5,2,VRA
3338,6,8,5,2,VRA
3339,6,8,5,2,VRA
3340,6,8,5,2,VRA
3341,6,8,5,2,VRA
3342,6,8,5,2,VRA
3343,6,8,5,2,VRA
3344,6,8,5,2,VRA
3345,6,8,5,2,VRA
3346,6,8,5,2,VRA
3347,6,8,5,2,VRA
3348,6,8,5,2,VRA
3349,6,8,5,2,VRA
3350,6,8,5,2,VRA
3351,6,8,5,2,VRA
3352,6,8,5,2,VRA
3353,6,8,5,2,VRA
3354,6,8,5,2,VRA
3355,6,8,5,2,VRA
3356,6,8,5,2,VRA
3357,6,8,5,2,VRA
3358,6,8,5,2,VRA
3359,6,8,5,2,VRA
3360,6,8,5,2,VRA
3361,6,8,5,2,VRA
3362,6,8,5,2,VRA
3363,6,8,5,2,VRA
3364,6,8,5,2,VRA
3365,6,8,5,2,VRA
3366,6,8,5,2,VRA
3367,6,8,5,2,VRA
3368,6,8,5,2,VRA
3369,6,8,5,2,VRA
3370,5,9,5,2,VRA
3371,5,9,5,2,VRA
3372,5,9,5,2,VRA
3373,5,9,5,2,VRA
3374,5,9,5,2,VRA
3375,5,9,5,2,VRA
3376,5,9,5,2,VRA
3377,5,9,5,2,VRA
3378,5,9,5,2,VRA
3379,6,8,5,2,VRA
3380,6,8,5,2,VRA
3381,5,9,5,2,VRA
3382,5,9,5,2,VRA
3383,5,9,5,2,VRA
3384,5,9,5,2,VRA
3385,5,9,5,2,VRA
3386,5,9,5,2,VRA
3387,6,8,5,2,VRA
3388,6,8,5,2,VRA
3389,6,8,5,2,VRA
3390,6,8,5,2,VRA
3391,6,8,5,2,VRA
3392,6,8,5,2,VRA
3393,6,8,5,2,VRA
3394,6,8,5,2,VRA
3395,6,8,5,2,VRA
3396,6,8,5,2,VRA
3397,6,8,5,2,VRA
3398,6,8,5,2,VRA
3399,6,8,5,2,VRA
3400,6,8,5,2,VRA
3401,6,8,5,2,VRA
3402,6,8,5,2,VRA
3403,6,8,5,2,VRA
3404,5,9,5,2,VRA
3405,5,9,5,2,VRA
3406,5,9,5,2,VRA
3407,5,9,5,2,VRA
3408,5,9,5,2,VRA
3409,5,9,5,2,VRA
3410,5,9,5,2,VRA
3411,6,8,5,2,VRA
3412,5,9,5,2,VRA
3413,6,8,5,2,VRA
3414,6,8,5,1,VRA
3415,6,8,5,1,VRA
3416,6,8,5,1,VRA
3417,6,8,5,1,VRA
3418,6,8,5,1,VRA
3419,6,8,5,1,VRA
3420,6,8,5,1,VRA
3421,6,8,5,1,VRA
3422,6,8,5,1,VRA
3423,6,8,5,1,VRA
3424,6,8,5,1,VRA
3425,5,9,5,1,VRA
3426,5,9,5,2,VRA
3427,5,9,5,2,VRA
3428,5,9,5,2,VRA
3429,5,9,5,2,VRA
3430,5,9,5,2,VRA
3431,5,9,5,2,VRA
3432,5,9,5,2,VRA
3433,5,9,5,2,VRA
3434,5,9,5,2,VRA
3435,5,9,5,2,VRA
3436,5,9,5,2,VRA
3437,5,9,5,2,VRA
3438,5,9,5,2,VRA
3439,5,9,5,2,VRA
3440,5,9,5,1,VRA
3441,5,9,5,1,VRA
3442,5,9,5,1,VRA
3443,5,9,5,1,VRA
3444,5,9,5,1,VRA
3445,5,9,5,1,VRA
3446,5,9,5,1,VRA
3447,5,9,5,1,VRA
3448,5,9,5,2,VRA
3449,5,9,5,2,VRA
3450,5,9,5,1,VRA
3451,5,9,5,1,VRA
3452,5,9,5,1,VRA
3453,5,9,5,1,VRA
3454,5,9,5,1,VRA
3455,5,9,5,1,VRA
3456,5,9,5,1,VRA
3457,5,9,5,1,VRA
3458,5,9,5,1,VRA
3459,5,9,5,1,VRA
3460,5,9,5,1,VRA
3461,5,9,5,1,VRA
3462,5,9,5,1,VRA
3463,5,9,5,1,VRA
3464,5,9,5,1,VRA
3465,5,9,5,1,VRA
3466,5,9,5,2,VRA
3467,5,9,5,1,VRA
3468,5,9,5,1,VRA
3469,5,9,5,1,VRA
3470,5,9,5,1,VRA
3471,6,8,5,1,VRA
3472,6,8,5,1,VRA
3473,6,8,5,1,VRA
3474,6,8,5,1,VRA
3475,6,8,5,1,VRA
3476,6,8,5,1,VRA
3477,6,8,5,1,VRA
3478,6,8,5,1,VRA
3479,6,8,5,1,VRA
3480,6,8,5,1,VRA
3481,6,8,5,1,VRA
3482,6,8,5,1,VRA
3483,6,8,5,1,VRA
3484,6,8,5,1,VRA
3485,6,8,5,1,VRA
3486,6,8,5,1,VRA
3487,6,8,5,1,VRA
3488,6,8,5,1,VRA
3489,6,8,5,1,VRA
3490,6,8,5,1,VRA
3491,6,8,5,1,VRA
3492,6,8,5,1,VRA
3493,6,8,5,1,VRA
3494,6,8,5,1,VRA
3495,6,8,5,1,VRA
3496,6,8,5,1,VRA
3497,6,8,5,1,VRA
3498,6,8,5,1,VRA
3499,6,8,5,1,VRA
3500,6,8,5,1,VRA
3501,6,8,5,1,VRA
3502,6,8,5,1,VRA
3503,6,8,5,1,VRA
3504,6,8,5,1,VRA
3505,6,8,5,1,VRA
3506,6,8,5,1,VRA
3507,6,8,5,1,VRA
3508,6,8,5,1,VRA
3509,6,8,5,1,VRA
3510,6,8,5,1,VRA
3511,6,8,5,1,VRA
3512,6,8,5,1,VRA
3513,6,8,5,1,VRA
3514,6,8,5,1,VRA
3515,6,8,5,1,VRA
3516,6,8,5,1,VRA
3517,6,8,5,1,VRA
3518,6,8,5,1,VRA
3519,6,8,5,1,VRA
3520,6,8,5,1,VRA
3521,6,8,5,2,VRA
3522,6,8,5,2,VRA
3523,6,8,5,2,VRA
3524,6,8,5,2,VRA
3525,6,8,5,2,VRA
3526,6,8,5,2,VRA
3527,6,8,5,2,VRA
3528,6,8,5,2,VRA
3529,6,8,5,2,VRA
3530,6,8,5,2,VRA
3531,6,8,5,2,VRA
3532,6,8,5,2,VRA
3533,6,8,5,2,VRA
3534,6,8,5,2,VRA
3535,6,8,5,2,VRA
3536,6,8,5,2,VRA
3537,6,8,5,2,VRA
3538,6,8,5,1,VRA
3539,6,8,5,1,VRA
3540,6,8,5,1,VRA
3541,6,8,5,1,VRA
3542,6,8,5,1,VRA
3543,6,8,5,1,VRA
3544,6,8,5,2,VRA
3545,6,8,5,2,VRA
3546,6,8,5,2,VRA
3547,6,8,5,2,VRA
3548,5,9,5,2,VRA
3549,6,8,5,2,VRA
3550,6,8,5,2,VRA
3551,6,8,5,2,VRA
3552,6,8,5,1,VRA
3553,5,9,5,1,VRA
3554,5,9,5,1,VRA
3555,6,8,5,1,VRA
3556,6,8,5,1,VRA
3557,6,8,5,1,VRA
3558,6,8,5,1,VRA
3559,6,8,5,1,VRA
3560,6,8,5,1,VRA
3561,6,8,5,1,VRA
3562,6,8,5,1,VRA
3563,6,8,5,1,VRA
3564,6,8,5,1,VRA
3565,6,8,5,1,VRA
3566,6,8,5,1,VRA
3567,6,8,5,1,VRA
3568,6,8,5,1,VRA
3569,6,8,5,1,VRA
3570,6,8,5,1,VRA
3571,6,8,5,1,VRA
3572,6,8,5,1,VRA
3573,6,8,5,1,VRA
3574,6,8,5,1,VRA
3575,6,8,5,1,VRA
3576,6,8,5,1,VRA
3577,6,8,5,1,VRA
3578,5,9,5,1,VRA
3579,5,9,5,1,VRA
3580,5,9,5,2,VRA
3581,5,9,5,2,VRA
3582,5,9,5,2,VRA
3583,5,9,5,1,VRA
3584,5,9,5,1,VRA
3585,5,9,5,1,VRA
3586,5,9,5,1,VRA
3587,5,9,5,1,VRA
3588,5,9,5,1,VRA
3589,5,9,5,1,VRA
3590,5,9,5,1,VRA
3591,5,9,5,1,VRA
3592,5,9,5,1,VRA
3593,5,9,5,1,VRA
3594,5,9,5,1,VRA
3595,5,9,5,1,VRA
3596,5,9,5,1,VRA
3597,5,9,5,1,VRA
3598,5,9,5,1,VRA
3599,5,9,5,1,VRA
3600,5,9,5,1,VRA
3601,5,9,5,1,VRA
3602,5,9,5,1,VRA
3603,5,9,5,1,VRA
3604,5,9,5,1,VRA
3605,5,9,5,1,VRA
3606,5,9,5,1,VRA
3607,5,9,5,1,VRA
3608,6,8,5,1,VRA
3609,6,8,5,1,VRA
3610,6,8,5,1,VRA
3611,6,8,5,1,VRA
3612,6,8,5,1,VRA
3613,6,8,5,1,VRA
3614,6,8,5,1,VRA
3615,6,8,5,1,VRA
3616,6,8,5,1,VRA
3617,6,8,5,1,VRA
3618,6,8,5,1,VRA
3619,6,8,5,1,VRA
3620,6,8,5,1,VRA
3621,6,8,5,1,VRA
3622,6,8,5,1,VRA
3623,6,8,5,1,VRA
3624,6,8,5,1,VRA
3625,6,8,5,1,VRA
3626,6,8,5,1,VRA
3627,6,8,5,1,VRA
3628,6,8,5,1,VRA
3629,6,8,5,1,VRA
3630,6,8,5,1,VRA
3631,6,8,5,1,VRA
3632,6,8,5,1,VRA
3633,6,8,5,1,VRA
3634,6,8,5,1,VRA
3635,6,8,5,1,VRA
3636,6,8,5,1,VRA
3637,6,8,5,1,VRA
3638,6,8,5,1,VRA
3639,6,8,5,1,VRA
3640,6,8,5,1,VRA
3641,6,8,5,1,VRA
3642,6,8,5,1,VRA
3643,6,8,5,1,VRA
3644,6,8,5,1,VRA
3645,6,8,5,1,VRA
3646,6,8,5,1,VRA
3647,6,8,5,1,VRA
3648,6,8,5,1,VRA
3649,6,8,5,1,VRA
3650,6,8,5,1,VRA
3651,6,8,5,1,VRA
3652,6,8,5,1,VRA
3653,6,8,5,1,VRA
3654,6,8,5,1,VRA
3655,6,8,5,1,VRA
3656,6,8,5,1,VRA
3657,6,8,5,1,VRA
3658,6,8,5,1,VRA
3659,6,8,5,1,VRA
3660,6,8,5,1,VRA
3661,6,8,5,1,VRA
3662,6,8,5,1,VRA
3663,6,8,5,1,VRA
3664,6,8,5,1,VRA
3665,6,8,5,1,VRA
3666,6,8,5,1,VRA
3667,6,8,5,1,VRA
3668,6,8,5,1,VRA
3669,6,8,5,1,VRA
3670,6,8,5,1,VRA
3671,6,8,5,1,VRA
3672,6,8,5,2,VRA
3673,6,8,5,2,VRA
3674,6,8,5,2,VRA
3675,6,8,5,2,VRA
3676,6,8,5,2,VRA
3677,6,8,5,2,VRA
3678,6,8,5,2,VRA
3679,6,8,5,2,VRA
3680,6,8,5,2,VRA
3681,6,8,5,2,VRA
3682,6,8,5,1,VRA
3683,6,8,5,1,VRA
3684,6,8,5,1,VRA
3685,6,8,5,1,VRA
3686,6,8,5,1,VRA
3687,6,8,5,1,VRA
3688,6,8,5,1,VRA
3689,6,8,5,1,VRA
3690,6,8,5,1,VRA
3691,6,8,5,1,VRA
3692,6,8,5,1,VRA
3693,6,8,6,1,VRA
3694,6,8,6,1,VRA
3695,6,8,5,1,VRA
3696,6,8,5,1,VRA
3697,6,8,5,1,VRA
3698,6,8,5,1,VRA
3699,6,8,5,1,VRA
3700,6,8,5,1,VRA
3701,6,8,5,1,VRA
3702,7,7,6,1,VRA
3703,6,8,5,1,VRA
3704,6,8,5,1,VRA
3705,6,8,5,1,VRA
3706,6,8,5,1,VRA
3707,6,8,5,1,VRA
3708,6,8,5,1,VRA
3709,6,8,5,1,VRA
3710,6,8,5,1,VRA
3711,6,8,5,1,VRA
3712,6,8,5,1,VRA
3713,6,8,5,1,VRA
3714,6,8,5,1,VRA
3715,6,8,5,1,VRA
3716,6,8,5,1,VRA
3717,5,9,5,1,VRA
3718,5,9,5,1,VRA
3719,5,9,5,2,VRA
3720,5,9,5,2,VRA
3721,5,9,5,2,VRA
3722,6,8,5,2,VRA
3723,6,8,5,2,VRA
3724,5,9,5,2,VRA
3725,5,9,5,2,VRA
3726,5,9,5,2,VRA
3727,6,8,5,2,VRA
3728,6,8,5,2,VRA
3729,6,8,5,2,VRA
3730,6,8,5,1,VRA
3731,6,8,5,1,VRA
3732,6,8,5,1,VRA
3733,6,8,5,1,VRA
3734,6,8,5,1,VRA
3735,6,8,5,1,VRA
3736,6,8,5,1,VRA
3737,6,8,5,1,VRA
3738,6,8,5,1,VRA
3739,6,8,5,1,VRA
3740,6,8,5,1,VRA
3741,6,8,5,1,VRA
3742,6,8,5,1,VRA
3743,6,8,5,1,VRA
3744,6,8,5,1,VRA
3745,6,8,5,1,VRA
3746,6,8,5,1,VRA
3747,6,8,5,1,VRA
3748,6,8,5,1,VRA
3749,6,8,5,1,VRA
3750,6,8,5,1,VRA
3751,6,8,5,1,VRA
3752,5,9,5,1,VRA
3753,5,9,5,1,VRA
3754,5,9,5,1,VRA
3755,5,9,5,1,VRA
3756,5,9,5,1,VRA
3757,5,9,5,1,VRA
3758,5,9,5,1,VRA
3759,5,9,5,1,VRA
3760,5,9,5,1,VRA
3761,5,9,5,1,VRA
3762,5,9,5,1,VRA
3763,5,9,5,1,VRA
3764,5,9,5,1,VRA
3765,5,9,5,1,VRA
3766,5,9,5,1,VRA
3767,5,9,5,1,VRA
3768,6,8,5,1,VRA
3769,6,8,5,1,VRA
3770,6,8,5,1,VRA
3771,6,8,5,1,VRA
3772,6,8,5,1,VRA
3773,6,8,5,1,VRA
3774,6,8,5,1,VRA
3775,6,8,5,1,VRA
3776,6,8,5,1,VRA
3777,6,8,5,1,VRA
