plan_id,black_pct,latino_pct
3724,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.611088
5     0.307496
6     0.115021
7     0.431599
8     0.165387
9     0.411181
10    0.328434
11    0.055015
12    0.379936
13    0.235260
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.064483
5     0.043847
6     0.096391
7     0.060323
8     0.093803
9     0.044255
10    0.100133
11    0.074657
12    0.038617
13    0.081750
dtype: float64"
3725,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.611088
5     0.307496
6     0.115021
7     0.431599
8     0.165387
9     0.385628
10    0.328434
11    0.055015
12    0.408076
13    0.235260
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.064483
5     0.043847
6     0.096391
7     0.060323
8     0.093803
9     0.036749
10    0.100133
11    0.074657
12    0.046768
13    0.081750
dtype: float64"
3726,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.160974
5     0.307496
6     0.115021
7     0.431599
8     0.575717
9     0.385628
10    0.328434
11    0.055015
12    0.408076
13    0.235260
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.096011
5     0.043847
6     0.096391
7     0.060323
8     0.065098
9     0.036749
10    0.100133
11    0.074657
12    0.046768
13    0.081750
dtype: float64"
3727,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.341369
5     0.307496
6     0.115021
7     0.431599
8     0.575717
9     0.385628
10    0.161594
11    0.055015
12    0.408076
13    0.235260
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.093745
5     0.043847
6     0.096391
7     0.060323
8     0.065098
9     0.036749
10    0.102127
11    0.074657
12    0.046768
13    0.081750
dtype: float64"
3728,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.341369
5     0.307496
6     0.115021
7     0.431599
8     0.575717
9     0.383640
10    0.161594
11    0.055015
12    0.410899
13    0.235260
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.093745
5     0.043847
6     0.096391
7     0.060323
8     0.065098
9     0.038120
10    0.102127
11    0.074657
12    0.045506
13    0.081750
dtype: float64"
3729,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.341369
5     0.307496
6     0.115021
7     0.431599
8     0.575717
9     0.383640
10    0.162339
11    0.055015
12    0.410899
13    0.234558
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.093745
5     0.043847
6     0.096391
7     0.060323
8     0.065098
9     0.038120
10    0.100146
11    0.074657
12    0.045506
13    0.083727
dtype: float64"
3730,"0     0.221197
1     0.625648
2     0.357839
3     0.283807
4     0.341369
5     0.543977
6     0.115021
7     0.431599
8     0.369734
9     0.383640
10    0.162339
11    0.055015
12    0.410899
13    0.234558
dtype: float64","0     0.034840
1     0.042392
2     0.045083
3     0.055137
4     0.093745
5     0.062173
6     0.096391
7     0.060323
8     0.049132
9     0.038120
10    0.100146
11    0.074657
12    0.045506
13    0.083727
dtype: float64"
3731,"0     0.221197
1     0.561160
2     0.357839
3     0.283807
4     0.403058
5     0.543977
6     0.115021
7     0.431599
8     0.369734
9     0.383640
10    0.162339
11    0.055015
12    0.410899
13    0.234558
dtype: float64","0     0.034840
1     0.040951
2     0.045083
3     0.055137
4     0.096161
5     0.062173
6     0.096391
7     0.060323
8     0.049132
9     0.038120
10    0.100146
11    0.074657
12    0.045506
13    0.083727
dtype: float64"
3732,"0     0.221197
1     0.561160
2     0.357839
3     0.283807
4     0.403058
5     0.543977
6     0.054471
7     0.431599
8     0.369734
9     0.383640
10    0.162339
11    0.116779
12    0.410899
13    0.234558
dtype: float64","0     0.034840
1     0.040951
2     0.045083
3     0.055137
4     0.096161
5     0.062173
6     0.075432
7     0.060323
8     0.049132
9     0.038120
10    0.100146
11    0.096059
12    0.045506
13    0.083727
dtype: float64"
3733,"0     0.221197
1     0.561160
2     0.357839
3     0.283807
4     0.403058
5     0.242050
6     0.054471
7     0.431599
8     0.369734
9     0.383640
10    0.162339
11    0.116779
12    0.410899
13    0.510870
dtype: float64","0     0.034840
1     0.040951
2     0.045083
3     0.055137
4     0.096161
5     0.085899
6     0.075432
7     0.060323
8     0.049132
9     0.038120
10    0.100146
11    0.096059
12    0.045506
13    0.061980
dtype: float64"
3734,"0     0.221197
1     0.561160
2     0.357839
3     0.283807
4     0.403058
5     0.242050
6     0.054471
7     0.552347
8     0.369734
9     0.383640
10    0.162339
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.034840
1     0.040951
2     0.045083
3     0.055137
4     0.096161
5     0.085899
6     0.075432
7     0.058613
8     0.049132
9     0.038120
10    0.100146
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3735,"0     0.221197
1     0.561160
2     0.357839
3     0.283807
4     0.147167
5     0.242050
6     0.054471
7     0.552347
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.034840
1     0.040951
2     0.045083
3     0.055137
4     0.078852
5     0.085899
6     0.075432
7     0.058613
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3736,"0     0.221197
1     0.526035
2     0.357839
3     0.283807
4     0.147167
5     0.242050
6     0.054471
7     0.585563
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.034840
1     0.054429
2     0.045083
3     0.055137
4     0.078852
5     0.085899
6     0.075432
7     0.046317
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3737,"0     0.221197
1     0.499045
2     0.357839
3     0.283807
4     0.147167
5     0.242050
6     0.054471
7     0.617421
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.034840
1     0.055557
2     0.045083
3     0.055137
4     0.078852
5     0.085899
6     0.075432
7     0.044679
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3738,"0     0.624763
1     0.499045
2     0.357839
3     0.283807
4     0.147167
5     0.242050
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.044938
1     0.055557
2     0.045083
3     0.055137
4     0.078852
5     0.085899
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3739,"0     0.624763
1     0.545612
2     0.357839
3     0.283807
4     0.148300
5     0.242050
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.044938
1     0.053745
2     0.045083
3     0.055137
4     0.077678
5     0.085899
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3740,"0     0.559142
1     0.613533
2     0.357839
3     0.283807
4     0.148300
5     0.242050
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.394179
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.052873
1     0.045541
2     0.045083
3     0.055137
4     0.077678
5     0.085899
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.116105
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3741,"0     0.559142
1     0.300339
2     0.357839
3     0.283807
4     0.148300
5     0.242050
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.052873
1     0.123784
2     0.045083
3     0.055137
4     0.077678
5     0.085899
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3742,"0     0.559850
1     0.297371
2     0.357839
3     0.283807
4     0.148300
5     0.242050
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.053000
1     0.124265
2     0.045083
3     0.055137
4     0.077678
5     0.085899
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3743,"0     0.556430
1     0.297371
2     0.357839
3     0.283807
4     0.148300
5     0.250158
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.053938
1     0.124265
2     0.045083
3     0.055137
4     0.077678
5     0.084485
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3744,"0     0.275339
1     0.587842
2     0.357839
3     0.283807
4     0.148300
5     0.250158
6     0.054471
7     0.224047
8     0.369734
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.385100
dtype: float64","0     0.126347
1     0.049475
2     0.045083
3     0.055137
4     0.077678
5     0.084485
6     0.075432
7     0.034832
8     0.049132
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063688
dtype: float64"
3745,"0     0.275339
1     0.587842
2     0.357839
3     0.283807
4     0.148300
5     0.250158
6     0.054471
7     0.224047
8     0.456458
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.294149
dtype: float64","0     0.126347
1     0.049475
2     0.045083
3     0.055137
4     0.077678
5     0.084485
6     0.075432
7     0.034832
8     0.048949
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063979
dtype: float64"
3746,"0     0.275339
1     0.593509
2     0.357839
3     0.283807
4     0.148300
5     0.238944
6     0.054471
7     0.224047
8     0.456458
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.294149
dtype: float64","0     0.126347
1     0.049178
2     0.045083
3     0.055137
4     0.077678
5     0.085362
6     0.075432
7     0.034832
8     0.048949
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063979
dtype: float64"
3747,"0     0.293798
1     0.576909
2     0.357839
3     0.283807
4     0.148300
5     0.238944
6     0.054471
7     0.224047
8     0.456458
9     0.383640
10    0.679423
11    0.116779
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.052601
2     0.045083
3     0.055137
4     0.077678
5     0.085362
6     0.075432
7     0.034832
8     0.048949
9     0.038120
10    0.044846
11    0.096059
12    0.045506
13    0.063979
dtype: float64"
3748,"0     0.293798
1     0.590055
2     0.357839
3     0.283807
4     0.148300
5     0.238944
6     0.054471
7     0.224047
8     0.456458
9     0.383640
10    0.672632
11    0.116779
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.052527
2     0.045083
3     0.055137
4     0.077678
5     0.085362
6     0.075432
7     0.034832
8     0.048949
9     0.038120
10    0.044414
11    0.096059
12    0.045506
13    0.063979
dtype: float64"
3749,"0     0.293798
1     0.590055
2     0.357839
3     0.283807
4     0.213457
5     0.164437
6     0.054471
7     0.224047
8     0.456458
9     0.383640
10    0.672632
11    0.116779
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.052527
2     0.045083
3     0.055137
4     0.082110
5     0.080328
6     0.075432
7     0.034832
8     0.048949
9     0.038120
10    0.044414
11    0.096059
12    0.045506
13    0.063979
dtype: float64"
3750,"0     0.293798
1     0.590055
2     0.357839
3     0.283807
4     0.213457
5     0.164437
6     0.112248
7     0.224047
8     0.456458
9     0.383640
10    0.672632
11    0.056455
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.052527
2     0.045083
3     0.055137
4     0.082110
5     0.080328
6     0.094453
7     0.034832
8     0.048949
9     0.038120
10    0.044414
11    0.076205
12    0.045506
13    0.063979
dtype: float64"
3751,"0     0.293798
1     0.590055
2     0.357839
3     0.283807
4     0.213457
5     0.164437
6     0.112248
7     0.224047
8     0.463044
9     0.383640
10    0.662034
11    0.056455
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.052527
2     0.045083
3     0.055137
4     0.082110
5     0.080328
6     0.094453
7     0.034832
8     0.049932
9     0.038120
10    0.043397
11    0.076205
12    0.045506
13    0.063979
dtype: float64"
3752,"0     0.293798
1     0.596157
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.463044
9     0.383640
10    0.662034
11    0.056455
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.050546
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.049932
9     0.038120
10    0.043397
11    0.076205
12    0.045506
13    0.063979
dtype: float64"
3753,"0     0.293798
1     0.596157
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.641204
9     0.383640
10    0.480032
11    0.056455
12    0.410899
13    0.294149
dtype: float64","0     0.122449
1     0.050546
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.042336
9     0.038120
10    0.050992
11    0.076205
12    0.045506
13    0.063979
dtype: float64"
3754,"0     0.293798
1     0.596157
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.641204
9     0.383640
10    0.470293
11    0.056455
12    0.410899
13    0.302390
dtype: float64","0     0.122449
1     0.050546
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.042336
9     0.038120
10    0.055299
11    0.076205
12    0.045506
13    0.059615
dtype: float64"
3755,"0     0.293798
1     0.596157
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.440192
9     0.383640
10    0.666595
11    0.056455
12    0.410899
13    0.302390
dtype: float64","0     0.122449
1     0.050546
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.053835
9     0.038120
10    0.044245
11    0.076205
12    0.045506
13    0.059615
dtype: float64"
3756,"0     0.293798
1     0.596157
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.293378
9     0.383640
10    0.666595
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.122449
1     0.050546
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.045519
9     0.038120
10    0.044245
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3757,"0     0.608477
1     0.291470
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.293378
9     0.383640
10    0.666595
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.051353
1     0.119467
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.045519
9     0.038120
10    0.044245
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3758,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.213457
5     0.165892
6     0.112248
7     0.224047
8     0.293378
9     0.383640
10    0.661471
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082110
5     0.081861
6     0.094453
7     0.034832
8     0.045519
9     0.038120
10    0.052955
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3759,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.213457
5     0.158347
6     0.114583
7     0.224047
8     0.293378
9     0.383640
10    0.661471
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082110
5     0.082852
6     0.094719
7     0.034832
8     0.045519
9     0.038120
10    0.052955
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3760,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.213457
5     0.158347
6     0.114583
7     0.673219
8     0.293378
9     0.383640
10    0.235946
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082110
5     0.082852
6     0.094719
7     0.054050
8     0.045519
9     0.038120
10    0.034762
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3761,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.213457
5     0.164384
6     0.113001
7     0.673219
8     0.293378
9     0.383640
10    0.235946
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082110
5     0.082289
6     0.094212
7     0.054050
8     0.045519
9     0.038120
10    0.034762
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3762,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.121576
5     0.248261
6     0.113001
7     0.673219
8     0.293378
9     0.383640
10    0.235946
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082287
5     0.082115
6     0.094212
7     0.054050
8     0.045519
9     0.038120
10    0.034762
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3763,"0     0.616248
1     0.291470
2     0.357839
3     0.283807
4     0.121576
5     0.248261
6     0.113001
7     0.649594
8     0.293378
9     0.383640
10    0.222200
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.042398
1     0.119467
2     0.045083
3     0.055137
4     0.082287
5     0.082115
6     0.094212
7     0.052155
8     0.045519
9     0.038120
10    0.035093
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3764,"0     0.657249
1     0.291470
2     0.357839
3     0.283807
4     0.121576
5     0.248261
6     0.113001
7     0.611874
8     0.293378
9     0.383640
10    0.222200
11    0.056455
12    0.410899
13    0.455689
dtype: float64","0     0.045038
1     0.119467
2     0.045083
3     0.055137
4     0.082287
5     0.082115
6     0.094212
7     0.049344
8     0.045519
9     0.038120
10    0.035093
11    0.076205
12    0.045506
13    0.068689
dtype: float64"
3765,"0     0.657249
1     0.291470
2     0.357839
3     0.283807
4     0.120984
5     0.248261
6     0.113001
7     0.611874
8     0.293378
9     0.383640
10    0.222200
11    0.057419
12    0.410899
13    0.455689
dtype: float64","0     0.045038
1     0.119467
2     0.045083
3     0.055137
4     0.083037
5     0.082115
6     0.094212
7     0.049344
8     0.045519
9     0.038120
10    0.035093
11    0.075561
12    0.045506
13    0.068689
dtype: float64"
3766,"0     0.657249
1     0.291470
2     0.357839
3     0.283807
4     0.120984
5     0.248261
6     0.262041
7     0.611874
8     0.293378
9     0.383640
10    0.071785
11    0.057419
12    0.410899
13    0.455689
dtype: float64","0     0.045038
1     0.119467
2     0.045083
3     0.055137
4     0.083037
5     0.082115
6     0.056916
7     0.049344
8     0.045519
9     0.038120
10    0.076790
11    0.075561
12    0.045506
13    0.068689
dtype: float64"
3767,"0     0.657249
1     0.291470
2     0.357839
3     0.386765
4     0.120984
5     0.248261
6     0.262041
7     0.611874
8     0.293378
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.455689
dtype: float64","0     0.045038
1     0.119467
2     0.045083
3     0.037926
4     0.083037
5     0.082115
6     0.056916
7     0.049344
8     0.045519
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.068689
dtype: float64"
3768,"0     0.657249
1     0.291470
2     0.357839
3     0.386765
4     0.120984
5     0.248261
6     0.262041
7     0.611874
8     0.424643
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.310512
dtype: float64","0     0.045038
1     0.119467
2     0.045083
3     0.037926
4     0.083037
5     0.082115
6     0.056916
7     0.049344
8     0.051820
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.062362
dtype: float64"
3769,"0     0.657249
1     0.593547
2     0.357839
3     0.386765
4     0.120984
5     0.248261
6     0.262041
7     0.334696
8     0.424643
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.310512
dtype: float64","0     0.045038
1     0.051653
2     0.045083
3     0.037926
4     0.083037
5     0.082115
6     0.056916
7     0.111529
8     0.051820
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.062362
dtype: float64"
3770,"0     0.657249
1     0.593547
2     0.357839
3     0.386765
4     0.120984
5     0.275382
6     0.262041
7     0.334696
8     0.424643
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.279203
dtype: float64","0     0.045038
1     0.051653
2     0.045083
3     0.037926
4     0.083037
5     0.063210
6     0.056916
7     0.111529
8     0.051820
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.084163
dtype: float64"
3771,"0     0.647759
1     0.593547
2     0.357839
3     0.386765
4     0.120984
5     0.275382
6     0.262041
7     0.334696
8     0.426588
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.279203
dtype: float64","0     0.045341
1     0.051653
2     0.045083
3     0.037926
4     0.083037
5     0.063210
6     0.056916
7     0.111529
8     0.051740
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.084163
dtype: float64"
3772,"0     0.647759
1     0.600723
2     0.357839
3     0.386765
4     0.120984
5     0.275382
6     0.262041
7     0.334696
8     0.426588
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.259491
dtype: float64","0     0.045341
1     0.056110
2     0.045083
3     0.037926
4     0.083037
5     0.063210
6     0.056916
7     0.111529
8     0.051740
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.080575
dtype: float64"
3773,"0     0.606136
1     0.641898
2     0.357839
3     0.386765
4     0.120984
5     0.275382
6     0.262041
7     0.334696
8     0.426588
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.259491
dtype: float64","0     0.053632
1     0.047961
2     0.045083
3     0.037926
4     0.083037
5     0.063210
6     0.056916
7     0.111529
8     0.051740
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.080575
dtype: float64"
3774,"0     0.606136
1     0.641898
2     0.357839
3     0.386765
4     0.366516
5     0.275382
6     0.262041
7     0.124442
8     0.426588
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.259491
dtype: float64","0     0.053632
1     0.047961
2     0.045083
3     0.037926
4     0.116796
5     0.063210
6     0.056916
7     0.082617
8     0.051740
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.080575
dtype: float64"
3775,"0     0.606136
1     0.641898
2     0.357839
3     0.386765
4     0.366516
5     0.268813
6     0.262041
7     0.124442
8     0.431921
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.259491
dtype: float64","0     0.053632
1     0.047961
2     0.045083
3     0.037926
4     0.116796
5     0.064486
6     0.056916
7     0.082617
8     0.050552
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.080575
dtype: float64"
3776,"0     0.365374
1     0.641898
2     0.357839
3     0.386765
4     0.366516
5     0.268813
6     0.262041
7     0.124442
8     0.431921
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.513767
dtype: float64","0     0.077431
1     0.047961
2     0.045083
3     0.037926
4     0.116796
5     0.064486
6     0.056916
7     0.082617
8     0.050552
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.055671
dtype: float64"
3777,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.366516
5     0.268813
6     0.262041
7     0.124442
8     0.431921
9     0.281905
10    0.071785
11    0.057419
12    0.410899
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.116796
5     0.064486
6     0.056916
7     0.082617
8     0.050552
9     0.055142
10    0.076790
11    0.075561
12    0.045506
13    0.079638
dtype: float64"
3778,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.366516
5     0.268813
6     0.263885
7     0.124442
8     0.431921
9     0.281905
10    0.071785
11    0.057419
12    0.410588
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.116796
5     0.064486
6     0.056759
7     0.082617
8     0.050552
9     0.055142
10    0.076790
11    0.075561
12    0.045547
13    0.079638
dtype: float64"
3779,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.109360
5     0.268813
6     0.263885
7     0.355170
8     0.431921
9     0.281905
10    0.071785
11    0.057419
12    0.410588
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.080818
5     0.064486
6     0.056759
7     0.114884
8     0.050552
9     0.055142
10    0.076790
11    0.075561
12    0.045547
13    0.079638
dtype: float64"
3780,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.107396
5     0.268813
6     0.263885
7     0.355170
8     0.431921
9     0.281905
10    0.071785
11    0.057111
12    0.410588
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.079565
5     0.064486
6     0.056759
7     0.114884
8     0.050552
9     0.055142
10    0.076790
11    0.076633
12    0.045547
13    0.079638
dtype: float64"
3781,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.107396
5     0.268813
6     0.263885
7     0.355170
8     0.404328
9     0.281905
10    0.071785
11    0.057111
12    0.438656
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.079565
5     0.064486
6     0.056759
7     0.114884
8     0.038058
9     0.055142
10    0.076790
11    0.076633
12    0.057678
13    0.079638
dtype: float64"
3782,"0     0.561623
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.268813
6     0.263885
7     0.355170
8     0.404328
9     0.281905
10    0.115919
11    0.057111
12    0.438656
13    0.327599
dtype: float64","0     0.052310
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.064486
6     0.056759
7     0.114884
8     0.038058
9     0.055142
10    0.082766
11    0.076633
12    0.057678
13    0.079638
dtype: float64"
3783,"0     0.574782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.268813
6     0.263885
7     0.355170
8     0.404328
9     0.281905
10    0.115919
11    0.057111
12    0.411374
13    0.327599
dtype: float64","0     0.057553
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.064486
6     0.056759
7     0.114884
8     0.038058
9     0.055142
10    0.082766
11    0.076633
12    0.052595
13    0.079638
dtype: float64"
3784,"0     0.574782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.268813
6     0.330965
7     0.287348
8     0.404328
9     0.281905
10    0.115919
11    0.057111
12    0.411374
13    0.327599
dtype: float64","0     0.057553
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.064486
6     0.119928
7     0.047403
8     0.038058
9     0.055142
10    0.082766
11    0.076633
12    0.052595
13    0.079638
dtype: float64"
3785,"0     0.574782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.268813
6     0.276711
7     0.349303
8     0.404328
9     0.281905
10    0.115919
11    0.057111
12    0.411374
13    0.327599
dtype: float64","0     0.057553
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.064486
6     0.062446
7     0.113915
8     0.038058
9     0.055142
10    0.082766
11    0.076633
12    0.052595
13    0.079638
dtype: float64"
3786,"0     0.574782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.268813
6     0.276711
7     0.349303
8     0.404328
9     0.281905
10    0.116218
11    0.057581
12    0.411374
13    0.327599
dtype: float64","0     0.057553
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.064486
6     0.062446
7     0.113915
8     0.038058
9     0.055142
10    0.082043
11    0.077412
12    0.052595
13    0.079638
dtype: float64"
3787,"0     0.574782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.368939
6     0.276711
7     0.349303
8     0.404328
9     0.281905
10    0.116218
11    0.057581
12    0.411374
13    0.225293
dtype: float64","0     0.057553
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.062849
6     0.062446
7     0.113915
8     0.038058
9     0.055142
10    0.082043
11    0.077412
12    0.052595
13    0.080562
dtype: float64"
3788,"0     0.450782
1     0.641898
2     0.357839
3     0.386765
4     0.065975
5     0.368939
6     0.276711
7     0.349303
8     0.404328
9     0.281905
10    0.116218
11    0.057581
12    0.547070
13    0.225293
dtype: float64","0     0.052047
1     0.047961
2     0.045083
3     0.037926
4     0.074117
5     0.062849
6     0.062446
7     0.113915
8     0.038058
9     0.055142
10    0.082043
11    0.077412
12    0.058668
13    0.080562
dtype: float64"
